RunID,User,Problem,Result,Memory,Time,Code Length,Submit Time
6212,c2643727f85009187ffd849ca5bfa7d1,A,Runtime Error,7668,144,795 B,2018/5/14 12:23
6211,c2643727f85009187ffd849ca5bfa7d1,A,Compile Error,0,0,815 B,2018/5/14 12:23
6210,c2643727f85009187ffd849ca5bfa7d1,A,Runtime Error,7376,148,815 B,2018/5/14 12:22
6209,b2cb9740d61b75c03178f71983231f21,C,Accepted,8284,1548,509 B,2018/5/14 12:12
6208,35b575ce654935f0170c70a5843e03da,D,Accepted,7732,312,1681 B,2018/5/14 12:03
6207,35b575ce654935f0170c70a5843e03da,D,Wrong Answer,8272,272,1547 B,2018/5/14 11:43
6206,6c3b8e9138887244642290a8306a8489,E,Accepted,8260,820,7081 B,2018/5/14 11:30
6205,6c3b8e9138887244642290a8306a8489,E,Wrong Answer,7688,376,7177 B,2018/5/14 10:49
6204,7e053c643000b70864bce4f67e61b4b9,E,Runtime Error,7388,144,7337 B,2018/5/14 10:44
6203,7e053c643000b70864bce4f67e61b4b9,E,Compile Error,0,0,7367 B,2018/5/14 10:42
6202,6c3b8e9138887244642290a8306a8489,E,Wrong Answer,8276,264,7187 B,2018/5/14 9:35
6201,6c3b8e9138887244642290a8306a8489,E,Runtime Error,7708,280,7323 B,2018/5/14 9:17
6200,50df31414b2239d83af808434616afb5,D,*Accepted5712(100%),8264,276,1722 B,2018/5/14 8:47
6199,50df31414b2239d83af808434616afb5,D,Wrong Answer,7692,132,1884 B,2018/5/14 8:13
6198,76e77986a8410443ddbe7fe901391930,G,Accepted,13216,2624,1414 B,2018/5/14 7:20
6197,b994a56ad8c482202d51554560cbb723,C,Accepted,8296,1516,543 B,2018/5/14 7:05
6196,1652a22d7e4a20212febc2168fff4b61,C,Accepted,8320,1532,524 B,2018/5/14 2:17
6195,ec2df1d128d9ee0a7a583f349eb39b36,C,Wrong Answer,8512,140,1884 B,2018/5/14 1:58
6194,e4a3ce2682d105f960b2017b69773a94,D,Accepted,7396,280,2010 B,2018/5/14 1:57
6193,e4a3ce2682d105f960b2017b69773a94,D,Wrong Answer,8284,272,1950 B,2018/5/14 1:55
6192,ec2df1d128d9ee0a7a583f349eb39b36,C,Runtime Error,8264,136,550 B,2018/5/14 1:46
6191,1652a22d7e4a20212febc2168fff4b61,C,Runtime Error,7884,132,512 B,2018/5/14 1:38
6190,1652a22d7e4a20212febc2168fff4b61,C,Runtime Error,7328,136,512 B,2018/5/14 1:36
6189,44afc80df0c0f209841afdcd2525d096,G,Time Limit Exceed,11820,4000,1734 B,2018/5/14 1:35
6188,e4a3ce2682d105f960b2017b69773a94,D,Wrong Answer,8236,288,1977 B,2018/5/14 1:29
6187,35b575ce654935f0170c70a5843e03da,C,Accepted,8252,1540,537 B,2018/5/14 1:25
6186,e4a3ce2682d105f960b2017b69773a94,D,Wrong Answer,8236,136,1943 B,2018/5/14 1:14
6185,7e053c643000b70864bce4f67e61b4b9,E,Runtime Error,7404,136,4753 B,2018/5/14 1:14
6184,1652a22d7e4a20212febc2168fff4b61,B,Accepted,16008,2128,701 B,2018/5/14 1:11
6183,7e053c643000b70864bce4f67e61b4b9,E,Runtime Error,8216,144,5065 B,2018/5/14 1:08
6182,35b575ce654935f0170c70a5843e03da,C,Wrong Answer,7432,136,730 B,2018/5/14 1:05
6181,76e77986a8410443ddbe7fe901391930,G,Accepted,13208,2684,1382 B,2018/5/14 1:02
6180,44afc80df0c0f209841afdcd2525d096,G,Time Limit Exceed,10472,4000,1333 B,2018/5/14 1:00
6179,44afc80df0c0f209841afdcd2525d096,G,Wrong Answer,8576,184,1332 B,2018/5/14 0:58
6178,76e77986a8410443ddbe7fe901391930,G,Accepted,13172,2648,1247 B,2018/5/14 0:57
6177,76e77986a8410443ddbe7fe901391930,G,Wrong Answer,12172,260,1246 B,2018/5/14 0:55
6176,ec2df1d128d9ee0a7a583f349eb39b36,B,Accepted,19024,3044,1501 B,2018/5/14 0:49
6175,ec2df1d128d9ee0a7a583f349eb39b36,B,Wrong Answer,13672,496,1448 B,2018/5/14 0:44
6174,44afc80df0c0f209841afdcd2525d096,G,Wrong Answer,7668,148,2565 B,2018/5/14 0:41
6173,6c3b8e9138887244642290a8306a8489,E,Wrong Answer,7604,280,6327 B,2018/5/14 0:38
6172,1652a22d7e4a20212febc2168fff4b61,A,Accepted,8220,284,1021 B,2018/5/14 0:37
6171,35b575ce654935f0170c70a5843e03da,B,Accepted,14112,2068,714 B,2018/5/14 0:37
6170,76e77986a8410443ddbe7fe901391930,G,Wrong Answer,12172,248,1686 B,2018/5/14 0:33
6169,e4a3ce2682d105f960b2017b69773a94,D,Time Limit Exceed,13640,2000,1747 B,2018/5/14 0:32
6168,76e77986a8410443ddbe7fe901391930,G,Compile Error,0,0,1665 B,2018/5/14 0:31
6167,6c3b8e9138887244642290a8306a8489,E,Compile Error,0,0,6338 B,2018/5/14 0:26
6166,e4a3ce2682d105f960b2017b69773a94,D,Time Limit Exceed,12772,2000,1746 B,2018/5/14 0:23
6165,e4a3ce2682d105f960b2017b69773a94,D,Time Limit Exceed,13672,2000,1744 B,2018/5/14 0:16
6164,e4a3ce2682d105f960b2017b69773a94,D,Time Limit Exceed,16400,2000,1744 B,2018/5/14 0:12
6163,e4a3ce2682d105f960b2017b69773a94,D,Time Limit Exceed,12776,2000,1744 B,2018/5/14 0:12
6162,44afc80df0c0f209841afdcd2525d096,G,Time Limit Exceed,13704,4000,1324 B,2018/5/14 0:09
6161,44afc80df0c0f209841afdcd2525d096,G,Time Limit Exceed,15788,4000,1338 B,2018/5/14 0:06
6160,200de64788e554264a138265186a0072,D,Wrong Answer,8540,276,1918 B,2018/5/14 0:00
6159,200de64788e554264a138265186a0072,D,Wrong Answer,7904,284,1927 B,2018/5/13 23:51
6158,57770db7f903e6f55d219ca9db583756,B,Wrong Answer,13896,512,1289 B,2018/5/13 23:50
6157,44afc80df0c0f209841afdcd2525d096,G,Time Limit Exceed,25028,4000,1104 B,2018/5/13 23:50
6156,44afc80df0c0f209841afdcd2525d096,G,Time Limit Exceed,17264,4000,1137 B,2018/5/13 23:46
6155,44afc80df0c0f209841afdcd2525d096,G,Wrong Answer,8032,188,1136 B,2018/5/13 23:43
6154,200de64788e554264a138265186a0072,D,Wrong Answer,7968,272,1880 B,2018/5/13 23:38
6152,57770db7f903e6f55d219ca9db583756,B,Wrong Answer,13460,512,1291 B,2018/5/13 23:36
6151,b17782be90ec2190dfaf89d54bebe498,D,Wrong Answer,7356,276,1307 B,2018/5/13 23:35
6150,57770db7f903e6f55d219ca9db583756,B,Wrong Answer,13588,504,1314 B,2018/5/13 23:34
6149,50df31414b2239d83af808434616afb5,C,Accepted,7728,1520,683 B,2018/5/13 23:34
6148,ec2df1d128d9ee0a7a583f349eb39b36,A,Accepted,7716,276,1261 B,2018/5/13 23:29
6147,50df31414b2239d83af808434616afb5,C,Wrong Answer,7428,144,666 B,2018/5/13 23:26
6145,b17782be90ec2190dfaf89d54bebe498,D,Wrong Answer,8260,284,1315 B,2018/5/13 23:23
6144,b956a69d213d9a0aabf74b4785c2446f,D,Accepted,7688,284,1009 B,2018/5/13 23:23
6141,57770db7f903e6f55d219ca9db583756,B,Wrong Answer,12644,532,1286 B,2018/5/13 23:17
6140,b956a69d213d9a0aabf74b4785c2446f,D,Wrong Answer,7700,276,971 B,2018/5/13 23:16
6139,e4a3ce2682d105f960b2017b69773a94,D,Wrong Answer,8264,272,2116 B,2018/5/13 23:11
6138,d754321a5422d303136c3966fe0b3688,G,Time Limit Exceed,10152,4000,573 B,2018/5/13 23:03
6137,b17782be90ec2190dfaf89d54bebe498,D,Wrong Answer,7692,292,1305 B,2018/5/13 23:00
6136,50df31414b2239d83af808434616afb5,A,Accepted,7436,272,758 B,2018/5/13 22:58
6135,57770db7f903e6f55d219ca9db583756,B,Wrong Answer,13472,504,1286 B,2018/5/13 22:57
6134,200de64788e554264a138265186a0072,D,Wrong Answer,7424,276,1584 B,2018/5/13 22:42
6133,200de64788e554264a138265186a0072,D,Wrong Answer,8264,288,1587 B,2018/5/13 22:39
6132,d754321a5422d303136c3966fe0b3688,G,Runtime Error,6668,104,511 B,2018/5/13 22:37
6131,caef61cc3a29d513090a61d00707bbe4,G,Time Limit Exceed,23908,4000,737 B,2018/5/13 22:26
6130,caef61cc3a29d513090a61d00707bbe4,G,Wrong Answer,8496,164,763 B,2018/5/13 22:26
6129,d754321a5422d303136c3966fe0b3688,D,Accepted,8300,276,2188 B,2018/5/13 22:19
6128,44afc80df0c0f209841afdcd2525d096,D,Accepted,8244,288,1596 B,2018/5/13 22:08
6127,57770db7f903e6f55d219ca9db583756,A,Accepted,7368,272,772 B,2018/5/13 22:06
6126,76e77986a8410443ddbe7fe901391930,G,Output Limit Exceed,12856,2160,1715 B,2018/5/13 22:01
6125,76e77986a8410443ddbe7fe901391930,G,Wrong Answer,13828,1660,1682 B,2018/5/13 21:58
6124,76e77986a8410443ddbe7fe901391930,D,Accepted,7392,280,959 B,2018/5/13 21:58
6123,50df31414b2239d83af808434616afb5,B,*Accepted5739(98%),17536,2124,1090 B,2018/5/13 21:50
6122,d754321a5422d303136c3966fe0b3688,D,*Accepted5712(99%),7384,276,1657 B,2018/5/13 21:41
6121,e4a3ce2682d105f960b2017b69773a94,D,Wrong Answer,7380,288,1790 B,2018/5/13 21:37
6120,f9e9fa8cfca0d84757eee5094bdad8bb,F,Accepted,9092,1868,1800 B,2018/5/13 21:29
6119,f9e9fa8cfca0d84757eee5094bdad8bb,G,Accepted,10364,2328,880 B,2018/5/13 21:28
6118,e4a3ce2682d105f960b2017b69773a94,D,Wrong Answer,8264,272,1633 B,2018/5/13 21:24
6117,85db69dd5f62e8848f011a889e2e6b92,G,Memory Limit Exceed,589824,248,681 B,2018/5/13 21:21
6116,f9e9fa8cfca0d84757eee5094bdad8bb,G,Time Limit Exceed,10308,4000,912 B,2018/5/13 21:18
6115,f9e9fa8cfca0d84757eee5094bdad8bb,G,Time Limit Exceed,31348,4000,992 B,2018/5/13 21:13
6114,96be950cb442c8a12fc9ccf4b33046da,C,Wrong Answer,7676,140,503 B,2018/5/13 21:11
6113,e4a3ce2682d105f960b2017b69773a94,D,Wrong Answer,7380,264,1661 B,2018/5/13 21:10
6112,44afc80df0c0f209841afdcd2525d096,D,Wrong Answer,7736,144,1507 B,2018/5/13 21:09
6111,f9e9fa8cfca0d84757eee5094bdad8bb,G,Wrong Answer,10268,228,985 B,2018/5/13 21:09
6110,f9e9fa8cfca0d84757eee5094bdad8bb,G,Runtime Error,8016,164,980 B,2018/5/13 21:08
6109,f9e9fa8cfca0d84757eee5094bdad8bb,G,Runtime Error,7408,164,868 B,2018/5/13 21:02
6108,44afc80df0c0f209841afdcd2525d096,D,Wrong Answer,7396,136,1402 B,2018/5/13 21:01
6107,e74c2aa62863d8f31df183c626dbceee,D,*Accepted5994(100%),8256,264,1081 B,2018/5/13 20:58
6106,85db69dd5f62e8848f011a889e2e6b92,G,Wrong Answer,8028,224,693 B,2018/5/13 20:58
6105,96be950cb442c8a12fc9ccf4b33046da,D,Accepted,7772,280,1563 B,2018/5/13 20:56
6104,3dc3749735c46aa2ae316d63875b2d28,A,Accepted,8292,292,1301 B,2018/5/13 20:49
6103,b17782be90ec2190dfaf89d54bebe498,D,Wrong Answer,7720,280,1305 B,2018/5/13 20:42
6102,85db69dd5f62e8848f011a889e2e6b92,G,Runtime Error,7392,140,693 B,2018/5/13 20:40
6101,85db69dd5f62e8848f011a889e2e6b92,G,Wrong Answer,7608,228,694 B,2018/5/13 20:40
6100,212e5e48e1f4969b56cd22bd9a9c0c6e,D,Accepted,8244,268,1041 B,2018/5/13 20:39
6099,b17782be90ec2190dfaf89d54bebe498,D,Runtime Error,6700,104,1336 B,2018/5/13 20:39
6098,85db69dd5f62e8848f011a889e2e6b92,G,Wrong Answer,8388,216,707 B,2018/5/13 20:39
6097,85db69dd5f62e8848f011a889e2e6b92,G,Runtime Error,8536,148,706 B,2018/5/13 20:39
6096,b17782be90ec2190dfaf89d54bebe498,D,Wrong Answer,7400,268,1307 B,2018/5/13 20:36
6095,b17782be90ec2190dfaf89d54bebe498,D,Runtime Error,6628,108,1336 B,2018/5/13 20:33
6094,44afc80df0c0f209841afdcd2525d096,D,Wrong Answer,8216,276,903 B,2018/5/13 20:28
6093,85db69dd5f62e8848f011a889e2e6b92,G,Time Limit Exceed,8240,4000,554 B,2018/5/13 20:28
6092,85db69dd5f62e8848f011a889e2e6b92,G,Memory Limit Exceed,589824,228,557 B,2018/5/13 20:28
6091,85db69dd5f62e8848f011a889e2e6b92,G,Runtime Error,7420,704,553 B,2018/5/13 20:27
6090,e74c2aa62863d8f31df183c626dbceee,C,Accepted,8220,1492,440 B,2018/5/13 20:19
6089,96be950cb442c8a12fc9ccf4b33046da,D,Wrong Answer,8256,272,1551 B,2018/5/13 20:15
6088,96be950cb442c8a12fc9ccf4b33046da,D,Wrong Answer,8272,288,1515 B,2018/5/13 19:58
6087,44afc80df0c0f209841afdcd2525d096,C,*Accepted5733(96%),8288,1632,422 B,2018/5/13 19:57
6086,b956a69d213d9a0aabf74b4785c2446f,C,Accepted,8308,1636,486 B,2018/5/13 19:52
6085,e4a3ce2682d105f960b2017b69773a94,C,Accepted,8304,1672,573 B,2018/5/13 19:52
6084,312b0a002d423b6c24b9bdaa932ac419,D,Accepted,8252,276,1978 B,2018/5/13 19:50
6083,96be950cb442c8a12fc9ccf4b33046da,C,Accepted,8276,1524,514 B,2018/5/13 19:48
6082,96be950cb442c8a12fc9ccf4b33046da,C,Compile Error,0,0,525 B,2018/5/13 19:48
6081,85db69dd5f62e8848f011a889e2e6b92,G,Time Limit Exceed,8276,4000,509 B,2018/5/13 19:47
6080,312b0a002d423b6c24b9bdaa932ac419,D,Wrong Answer,7404,276,1980 B,2018/5/13 19:42
6079,e74c2aa62863d8f31df183c626dbceee,C,Runtime Error,7420,132,694 B,2018/5/13 19:37
6078,200de64788e554264a138265186a0072,D,Wrong Answer,8276,276,1205 B,2018/5/13 19:35
6077,3dc3749735c46aa2ae316d63875b2d28,A,Runtime Error,7784,140,1281 B,2018/5/13 19:34
6076,85db69dd5f62e8848f011a889e2e6b92,G,Time Limit Exceed,7332,4000,507 B,2018/5/13 19:31
6075,76e77986a8410443ddbe7fe901391930,D,Accepted,8256,288,959 B,2018/5/13 19:26
6074,e4a3ce2682d105f960b2017b69773a94,B,*Accepted5730(100%),16060,2212,658 B,2018/5/13 19:26
6073,76e77986a8410443ddbe7fe901391930,D,Wrong Answer,8200,292,906 B,2018/5/13 19:20
6072,85db69dd5f62e8848f011a889e2e6b92,G,Time Limit Exceed,7396,4000,491 B,2018/5/13 19:16
6071,96be950cb442c8a12fc9ccf4b33046da,D,Time Limit Exceed,38060,2000,1320 B,2018/5/13 19:14
6070,96be950cb442c8a12fc9ccf4b33046da,D,Wrong Answer,8628,292,1316 B,2018/5/13 19:14
6069,96be950cb442c8a12fc9ccf4b33046da,D,Time Limit Exceed,16464,2000,1318 B,2018/5/13 19:13
6068,96be950cb442c8a12fc9ccf4b33046da,D,Wrong Answer,7784,264,1312 B,2018/5/13 19:07
6067,3dc3749735c46aa2ae316d63875b2d28,A,Runtime Error,7752,144,1237 B,2018/5/13 19:05
6066,e74c2aa62863d8f31df183c626dbceee,B,Accepted,18348,2080,575 B,2018/5/13 19:04
6065,b7985f3352b1cc58833876858fe14d93,G,Wrong Answer,7680,1228,708 B,2018/5/13 19:02
6064,3dc3749735c46aa2ae316d63875b2d28,A,Runtime Error,8260,140,1255 B,2018/5/13 19:01
6063,96be950cb442c8a12fc9ccf4b33046da,C,Runtime Error,7628,144,399 B,2018/5/13 18:58
6062,3dc3749735c46aa2ae316d63875b2d28,A,Wrong Answer,8316,144,1220 B,2018/5/13 18:57
6061,96be950cb442c8a12fc9ccf4b33046da,C,Runtime Error,7624,136,398 B,2018/5/13 18:54
6060,44afc80df0c0f209841afdcd2525d096,C,Wrong Answer,8268,140,471 B,2018/5/13 18:52
6059,e4a3ce2682d105f960b2017b69773a94,B,Wrong Answer,12952,524,1209 B,2018/5/13 18:50
6058,96be950cb442c8a12fc9ccf4b33046da,C,Runtime Error,7632,136,398 B,2018/5/13 18:48
6057,44afc80df0c0f209841afdcd2525d096,C,Wrong Answer,7384,136,468 B,2018/5/13 18:47
6056,96be950cb442c8a12fc9ccf4b33046da,B,Accepted,19888,2920,998 B,2018/5/13 18:47
6055,96be950cb442c8a12fc9ccf4b33046da,B,Compile Error,0,0,1005 B,2018/5/13 18:47
6054,96be950cb442c8a12fc9ccf4b33046da,A,Accepted,7676,280,1024 B,2018/5/13 18:46
6053,3dc3749735c46aa2ae316d63875b2d28,B,Accepted,15060,2308,580 B,2018/5/13 18:45
6052,7fe2bf9734f8c953aed1a8fecffec296,G,Time Limit Exceed,38264,4000,1097 B,2018/5/13 18:31
6051,85db69dd5f62e8848f011a889e2e6b92,D,Accepted,7944,276,793 B,2018/5/13 18:27
6050,44afc80df0c0f209841afdcd2525d096,B,Accepted,14396,2124,672 B,2018/5/13 18:16
6049,a26e296e95dd5f0f0616b556669d4fb7,G,Time Limit Exceed,19036,4000,818 B,2018/5/13 18:09
6048,b956a69d213d9a0aabf74b4785c2446f,B,Accepted,15088,2196,786 B,2018/5/13 18:06
6047,e74c2aa62863d8f31df183c626dbceee,A,Accepted,8308,276,684 B,2018/5/13 18:04
6046,a26e296e95dd5f0f0616b556669d4fb7,G,Time Limit Exceed,15708,4000,834 B,2018/5/13 17:33
6045,44afc80df0c0f209841afdcd2525d096,B,Runtime Error,13572,496,697 B,2018/5/13 17:21
6044,b956a69d213d9a0aabf74b4785c2446f,B,Wrong Answer,7660,144,896 B,2018/5/13 17:09
6043,44afc80df0c0f209841afdcd2525d096,B,Runtime Error,12668,496,697 B,2018/5/13 17:07
6042,67c55ba813981e3eff59d6df1f50c4fe,A,Accepted,7944,272,1595 B,2018/5/13 16:58
6041,b956a69d213d9a0aabf74b4785c2446f,B,Wrong Answer,12504,512,967 B,2018/5/13 16:57
6040,a1ac35aa7e343604bdf05b7558e5d2b2,B,Accepted,15604,2300,618 B,2018/5/13 16:54
6039,44afc80df0c0f209841afdcd2525d096,A,Accepted,7736,360,843 B,2018/5/13 16:51
6038,b17782be90ec2190dfaf89d54bebe498,C,Accepted,8312,1584,432 B,2018/5/13 16:49
6037,b17782be90ec2190dfaf89d54bebe498,C,Runtime Error,7428,136,430 B,2018/5/13 16:48
6036,a26e296e95dd5f0f0616b556669d4fb7,G,Time Limit Exceed,18864,4000,837 B,2018/5/13 16:45
6035,a26e296e95dd5f0f0616b556669d4fb7,G,Wrong Answer,11208,500,1067 B,2018/5/13 16:40
6034,b956a69d213d9a0aabf74b4785c2446f,A,Accepted,8288,284,831 B,2018/5/13 16:38
6033,b956a69d213d9a0aabf74b4785c2446f,A,Accepted,7724,300,831 B,2018/5/13 16:38
6032,e4a3ce2682d105f960b2017b69773a94,B,Wrong Answer,8260,136,1098 B,2018/5/13 16:22
6031,e4a3ce2682d105f960b2017b69773a94,B,Wrong Answer,13040,476,1090 B,2018/5/13 16:20
6030,caef61cc3a29d513090a61d00707bbe4,G,Wrong Answer,8280,172,763 B,2018/5/13 16:10
6029,b7985f3352b1cc58833876858fe14d93,G,Time Limit Exceed,7756,4000,1531 B,2018/5/13 16:00
6028,7fe2bf9734f8c953aed1a8fecffec296,D,Accepted,7772,280,3459 B,2018/5/13 16:00
6027,7e053c643000b70864bce4f67e61b4b9,G,Wrong Answer,7812,160,1487 B,2018/5/13 15:59
6026,7fe2bf9734f8c953aed1a8fecffec296,D,Accepted,8244,276,2934 B,2018/5/13 15:58
6025,7fe2bf9734f8c953aed1a8fecffec296,D,Wrong Answer,7752,284,3020 B,2018/5/13 15:57
6024,7fe2bf9734f8c953aed1a8fecffec296,D,Compile Error,0,0,3030 B,2018/5/13 15:56
6023,e4a3ce2682d105f960b2017b69773a94,A,Accepted,8268,272,847 B,2018/5/13 15:53
6015,53fb8c32cec31be823bad8b019a8f1a2,D,Accepted,8256,288,1638 B,2018/5/13 15:26
6014,7e053c643000b70864bce4f67e61b4b9,G,Time Limit Exceed,10260,4000,1623 B,2018/5/13 15:19
6010,7fe2bf9734f8c953aed1a8fecffec296,D,Wrong Answer,8220,272,2691 B,2018/5/13 15:15
6009,53fb8c32cec31be823bad8b019a8f1a2,D,Wrong Answer,8236,276,1267 B,2018/5/13 15:10
6008,7fe2bf9734f8c953aed1a8fecffec296,D,Wrong Answer,8248,280,2233 B,2018/5/13 15:06
6007,7fe2bf9734f8c953aed1a8fecffec296,D,Presentation Error,7824,296,2234 B,2018/5/13 15:05
6006,76e77986a8410443ddbe7fe901391930,C,Accepted,8284,1560,445 B,2018/5/13 14:59
6005,53fb8c32cec31be823bad8b019a8f1a2,D,Wrong Answer,8296,300,1242 B,2018/5/13 14:58
6003,53fb8c32cec31be823bad8b019a8f1a2,D,Wrong Answer,8208,276,1164 B,2018/5/13 14:41
6002,18d5f25dcfbf7d3fb351432e5f43b71c,A,Runtime Error,7688,132,1484 B,2018/5/13 14:38
6000,53188c2e65b63ac682c177c4baa3296c,D,Accepted,8292,272,1414 B,2018/5/13 14:21
5999,53188c2e65b63ac682c177c4baa3296c,D,Wrong Answer,7712,276,1429 B,2018/5/13 14:17
5998,53fb8c32cec31be823bad8b019a8f1a2,C,Accepted,8256,1512,593 B,2018/5/13 14:14
5997,53188c2e65b63ac682c177c4baa3296c,D,Wrong Answer,7356,268,1427 B,2018/5/13 14:12
5996,7e053c643000b70864bce4f67e61b4b9,G,Time Limit Exceed,10300,4000,970 B,2018/5/13 14:10
5994,b7985f3352b1cc58833876858fe14d93,D,Accepted,8256,288,1494 B,2018/5/13 14:05
5992,0d80656d1077c3cc4bc9067182c86bbc,E,Runtime Error,7908,136,1911 B,2018/5/13 14:02
5991,7e053c643000b70864bce4f67e61b4b9,G,Wrong Answer,8524,340,1494 B,2018/5/13 13:59
5990,7e053c643000b70864bce4f67e61b4b9,G,Wrong Answer,8532,340,1482 B,2018/5/13 13:58
5988,0d80656d1077c3cc4bc9067182c86bbc,E,Runtime Error,8212,132,1901 B,2018/5/13 13:55
5987,7e053c643000b70864bce4f67e61b4b9,G,Time Limit Exceed,8540,4000,933 B,2018/5/13 13:48
5986,53fb8c32cec31be823bad8b019a8f1a2,C,Wrong Answer,7400,136,486 B,2018/5/13 13:48
5985,53fb8c32cec31be823bad8b019a8f1a2,C,Wrong Answer,7324,136,534 B,2018/5/13 13:45
5984,0d80656d1077c3cc4bc9067182c86bbc,E,Runtime Error,7380,132,1928 B,2018/5/13 13:41
5983,7e053c643000b70864bce4f67e61b4b9,G,Time Limit Exceed,19196,4000,2087 B,2018/5/13 13:41
5982,7e053c643000b70864bce4f67e61b4b9,G,Wrong Answer,8540,164,2085 B,2018/5/13 13:39
5980,c65b9e9d8f8951428629246008dd7622,D,Accepted,8268,268,1217 B,2018/5/13 13:35
5979,53fb8c32cec31be823bad8b019a8f1a2,C,Wrong Answer,8324,136,529 B,2018/5/13 13:32
5978,53fb8c32cec31be823bad8b019a8f1a2,C,Wrong Answer,8232,136,537 B,2018/5/13 13:26
5977,85db69dd5f62e8848f011a889e2e6b92,C,Accepted,8296,1536,463 B,2018/5/13 13:11
5976,85db69dd5f62e8848f011a889e2e6b92,C,Accepted,8268,1548,528 B,2018/5/13 13:11
5975,53fb8c32cec31be823bad8b019a8f1a2,B,Accepted,15708,3840,929 B,2018/5/13 13:08
5974,a26e296e95dd5f0f0616b556669d4fb7,G,Time Limit Exceed,17828,4000,1442 B,2018/5/13 13:07
5973,53fb8c32cec31be823bad8b019a8f1a2,B,Wrong Answer,8556,280,1091 B,2018/5/13 13:03
5972,a26e296e95dd5f0f0616b556669d4fb7,G,Time Limit Exceed,15796,4000,1455 B,2018/5/13 12:57
5971,7e053c643000b70864bce4f67e61b4b9,G,Memory Limit Exceed,589824,200,1179 B,2018/5/13 12:52
5970,200de64788e554264a138265186a0072,B,Accepted,15792,2716,1043 B,2018/5/13 12:46
5969,200de64788e554264a138265186a0072,B,Runtime Error,8268,288,1042 B,2018/5/13 12:36
5968,200de64788e554264a138265186a0072,B,Runtime Error,8240,280,1039 B,2018/5/13 12:35
5967,8ca7edfc418bc6bb4c4ab554b31a00f4,D,Accepted,7724,276,1202 B,2018/5/13 12:31
5966,b7985f3352b1cc58833876858fe14d93,C,Accepted,8288,1520,798 B,2018/5/13 12:28
5965,12f408e22e0685da8672a7f8aac22fca,G,Wrong Answer,8324,148,945 B,2018/5/13 12:28
5964,d754321a5422d303136c3966fe0b3688,C,Accepted,8308,1560,429 B,2018/5/13 12:26
5963,200de64788e554264a138265186a0072,B,Runtime Error,7360,136,1244 B,2018/5/13 12:25
5962,12f408e22e0685da8672a7f8aac22fca,G,Time Limit Exceed,11344,4000,1089 B,2018/5/13 12:14
5960,85db69dd5f62e8848f011a889e2e6b92,C,Compile Error,0,0,483 B,2018/5/13 12:12
5959,7e053c643000b70864bce4f67e61b4b9,G,Time Limit Exceed,11236,4000,901 B,2018/5/13 12:00
5958,d754321a5422d303136c3966fe0b3688,C,Wrong Answer,7676,140,379 B,2018/5/13 11:57
5957,7e053c643000b70864bce4f67e61b4b9,G,Wrong Answer,8540,196,898 B,2018/5/13 11:56
5954,53fb8c32cec31be823bad8b019a8f1a2,B,Time Limit Exceed,16168,6000,916 B,2018/5/13 11:36
5953,d754321a5422d303136c3966fe0b3688,C,Wrong Answer,7412,156,379 B,2018/5/13 11:35
5952,caef61cc3a29d513090a61d00707bbe4,B,Accepted,15176,2172,773 B,2018/5/13 11:24
5951,caef61cc3a29d513090a61d00707bbe4,B,Compile Error,0,0,830 B,2018/5/13 11:17
5948,53fb8c32cec31be823bad8b019a8f1a2,A,Accepted,8260,272,932 B,2018/5/13 11:11
5947,4a2ab745bb4634885277c79d622c4ae6,G,Time Limit Exceed,14076,4000,1192 B,2018/5/13 11:07
5946,53fb8c32cec31be823bad8b019a8f1a2,A,Wrong Answer,7372,132,937 B,2018/5/13 11:05
5945,53fb8c32cec31be823bad8b019a8f1a2,A,Compile Error,0,0,881 B,2018/5/13 11:04
5944,53fb8c32cec31be823bad8b019a8f1a2,A,Wrong Answer,7644,140,937 B,2018/5/13 10:54
5943,0d80656d1077c3cc4bc9067182c86bbc,C,Accepted,8380,1964,630 B,2018/5/13 10:44
5942,0d80656d1077c3cc4bc9067182c86bbc,C,Wrong Answer,8332,208,602 B,2018/5/13 10:38
5941,0d80656d1077c3cc4bc9067182c86bbc,C,Wrong Answer,8320,184,605 B,2018/5/13 10:33
5940,0d80656d1077c3cc4bc9067182c86bbc,C,Wrong Answer,8296,216,577 B,2018/5/13 10:29
5939,12f408e22e0685da8672a7f8aac22fca,C,Accepted,8336,1680,518 B,2018/5/13 10:01
5938,4a2ab745bb4634885277c79d622c4ae6,G,Time Limit Exceed,13824,4000,1293 B,2018/5/13 3:04
5937,08eddabb828f7be3312e39b6b348fd7e,G,Time Limit Exceed,13948,4000,1127 B,2018/5/13 2:42
5936,08eddabb828f7be3312e39b6b348fd7e,G,Wrong Answer,11508,2856,1261 B,2018/5/13 2:41
5935,b7985f3352b1cc58833876858fe14d93,C,Runtime Error,7380,144,691 B,2018/5/13 2:32
5934,b7985f3352b1cc58833876858fe14d93,B,Accepted,16712,2144,871 B,2018/5/13 2:07
5933,b7985f3352b1cc58833876858fe14d93,A,Accepted,7932,284,947 B,2018/5/13 1:51
5931,caef61cc3a29d513090a61d00707bbe4,D,Accepted,8312,364,2379 B,2018/5/13 0:54
5930,76e77986a8410443ddbe7fe901391930,C,Runtime Error,7388,160,389 B,2018/5/13 0:54
